position,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20],[21],[22],[23],[24],[25],[26],[27],[28],[29],[30],[31],[32]
left,"0.4566860795021057,0.28412216901779175,-0.2810218930244446","0.4578699767589569,0.25657492876052856,-0.24535636603832245","0.4612180292606354,0.2566867470741272,-0.24542619287967682","0.46448537707328796,0.25717684626579285,-0.2455190122127533","0.4448792040348053,0.25794681906700134,-0.26023703813552856","0.43822500109672546,0.25926584005355835,-0.2603146731853485","0.43155616521835327,0.26090431213378906,-0.2605036497116089","0.4638301730155945,0.2674805819988251,-0.06265052407979965","0.4154128432273865,0.27522310614585876,-0.12348619848489761","0.46150124073028564,0.3115371763706207,-0.21228431165218353","0.4462660551071167,0.31514549255371094,-0.2327108532190323","0.511277437210083,0.4312303066253662,0.044704195111989975","0.3831213116645813,0.41572871804237366,-0.19963529706001282","0.5306837558746338,0.6238157749176025,0.06686963140964508","0.4257875084877014,0.4315677583217621,-0.5180901288986206","0.5591803789138794,0.7872700691223145,0.01099089439958334","0.53359055519104,0.35606569051742554,-0.6964520215988159","0.5679982900619507,0.842750608921051,-0.011107342317700386","0.566897451877594,0.33853498101234436,-0.756459653377533","0.5618123412132263,0.8424447178840637,-0.03522522374987602","0.5661841630935669,0.3185129761695862,-0.7361289858818054","0.5566856861114502,0.8266165256500244,-0.0005397244822233915","0.5577651858329773,0.32518458366394043,-0.6917203664779663","0.49459606409072876,0.8258285522460938,0.05042004957795143","0.4131585657596588,0.8258473873138428,-0.050109975039958954","0.49948057532310486,1.096980094909668,-0.06632517278194427","0.4062519073486328,1.1022181510925293,-0.06507282704114914","0.4863942265510559,1.3230191469192505,0.2702493667602539","0.4034978449344635,1.3190912008285522,0.37376418709754944","0.47929272055625916,1.3565865755081177,0.29641857743263245","0.4018215835094452,1.342268943786621,0.4137999415397644","0.4964878261089325,1.4070830345153809,0.15334314107894897","0.4135643243789673,1.4019805192947388,0.26267731189727783"
left,"0.4559474587440491,0.28413695096969604,-0.2874086797237396","0.45776456594467163,0.25659841299057007,-0.2525925934314728","0.4611798822879791,0.25668975710868835,-0.2526582181453705","0.4645105004310608,0.25716787576675415,-0.2527478337287903","0.4442959725856781,0.25794872641563416,-0.2648814916610718","0.43760737776756287,0.25925448536872864,-0.2649661898612976","0.43103858828544617,0.2608427405357361,-0.26514914631843567","0.463912695646286,0.26745545864105225,-0.07272211462259293","0.4154265224933624,0.274702250957489,-0.12545464932918549","0.46114200353622437,0.31143251061439514,-0.21983776986598969","0.44528666138648987,0.3150799572467804,-0.23649121820926666","0.5104214549064636,0.4305904507637024,0.034758310765028","0.3828126788139343,0.41674503684043884,-0.17878256738185883","0.5307134389877319,0.6212992072105408,0.051792968064546585","0.4280462861061096,0.4446512758731842,-0.4368976354598999","0.55915766954422,0.7870215177536011,-0.005801759194582701","0.5385382175445557,0.3893689811229706,-0.6124395132064819","0.5679693222045898,0.8424367904663086,-0.03136710450053215","0.5719558000564575,0.38274821639060974,-0.6690147519111633","0.5619619488716125,0.8420845866203308,-0.06149623915553093","0.5724355578422546,0.36251533031463623,-0.6555690169334412","0.5567315816879272,0.8265533447265625,-0.019488751888275146","0.5647757053375244,0.3646112084388733,-0.6101493239402771","0.4945804178714752,0.8263118863105774,0.04532625153660774","0.41295894980430603,0.8258075714111328,-0.04505091533064842","0.49787017703056335,1.0937247276306152,-0.05998837575316429","0.4044185280799866,1.0868518352508545,-0.067214235663414","0.4852517247200012,1.3050960302352905,0.3172859847545624","0.40319207310676575,1.3019236326217651,0.38432952761650085","0.4785570502281189,1.3311110734939575,0.3498034179210663","0.4016450047492981,1.3181134462356567,0.4261249899864197","0.4945348799228668,1.3880071640014648,0.22227169573307037","0.4134400486946106,1.3821544647216797,0.26962411403656006"
left,"0.4565247595310211,0.28422626852989197,-0.2904362380504608","0.4582488238811493,0.25658348202705383,-0.255929559469223","0.4615797996520996,0.25665801763534546,-0.25600072741508484","0.46480047702789307,0.25709396600723267,-0.2560916244983673","0.4451698660850525,0.25781768560409546,-0.267294704914093","0.4384410083293915,0.2590275704860687,-0.26738452911376953","0.4316752254962921,0.26051342487335205,-0.2675648629665375","0.4637567400932312,0.2672107219696045,-0.07679561525583267","0.41543036699295044,0.2741674780845642,-0.13174068927764893","0.461139053106308,0.3114362359046936,-0.2230837047100067","0.44533249735832214,0.3150872588157654,-0.23885591328144073","0.5101593732833862,0.42854663729667664,0.02942187339067459","0.3823617398738861,0.4169280529022217,-0.18060263991355896","0.5298987030982971,0.6193253993988037,0.048846740275621414","0.4329138398170471,0.44653379917144775,-0.44686025381088257","0.5589171648025513,0.7875057458877563,-0.034459639340639114","0.5482551455497742,0.4080025553703308,-0.6055959463119507","0.5679376721382141,0.8423939943313599,-0.06310519576072693","0.5813213586807251,0.40974727272987366,-0.6608765721321106","0.5621718168258667,0.8420119881629944,-0.09055621176958084","0.5845809578895569,0.3967548906803131,-0.6466482877731323","0.5568554997444153,0.8264761567115784,-0.047203026711940765","0.575812578201294,0.39652907848358154,-0.6023890972137451","0.494554340839386,0.8255313634872437,0.04479009285569191","0.4126049876213074,0.8260656595230103,-0.044521789997816086","0.5002250671386719,1.0496577024459839,-0.05120730772614479","0.40412139892578125,1.0833117961883545,-0.0738389864563942","0.4822067320346832,1.29593026638031,0.33682480454444885","0.40276235342025757,1.2964096069335938,0.3864138722419739","0.47516870498657227,1.320315957069397,0.3704434633255005","0.4011656939983368,1.3113527297973633,0.4294385612010956","0.4908207654953003,1.3810575008392334,0.24139782786369324","0.41295966506004333,1.3751994371414185,0.2816252112388611"
left,"0.4565662145614624,0.2842930257320404,-0.29035714268684387","0.4583272337913513,0.2565227746963501,-0.2568711042404175","0.46165743470191956,0.256486177444458,-0.2569510340690613","0.46486005187034607,0.2567184269428253,-0.2570508122444153","0.44525861740112305,0.2577570676803589,-0.26878821849823","0.4385780990123749,0.2589144706726074,-0.26887786388397217","0.4318075180053711,0.260326623916626,-0.2690577208995819","0.4637417197227478,0.2662741243839264,-0.07905127108097076","0.4154101610183716,0.2737765610218048,-0.14288969337940216","0.4611333906650543,0.31155258417129517,-0.2231331169605255","0.44544970989227295,0.3151818513870239,-0.2402370572090149","0.5102135539054871,0.42814651131629944,0.02570403181016445","0.38173484802246094,0.4169309139251709,-0.19505265355110168","0.529171884059906,0.6173132658004761,0.05393821373581886","0.4496513605117798,0.4491831958293915,-0.4429117739200592","0.5576183199882507,0.7840442061424255,-0.018965261057019234","0.5741657018661499,0.4252067804336548,-0.570173442363739","0.5675761103630066,0.8397473692893982,-0.049389805644750595","0.6069338917732239,0.4299371838569641,-0.624256432056427","0.561439573764801,0.8387665748596191,-0.08506549894809723","0.6108968257904053,0.41951271891593933,-0.6108604073524475","0.555494487285614,0.8229024410247803,-0.03314812481403351","0.6011296510696411,0.4185510277748108,-0.5665934085845947","0.4950534403324127,0.8256154656410217,0.04488980025053024","0.4124545454978943,0.826492965221405,-0.044617366045713425","0.49876728653907776,1.0707881450653076,-0.03420164808630943","0.4088202118873596,1.1291583776474,-0.06289369612932205","0.4831458628177643,1.2963289022445679,0.343657523393631","0.40239325165748596,1.298950433731079,0.3991759121417999","0.47633498907089233,1.3227070569992065,0.3759460151195526","0.4009813666343689,1.3129576444625854,0.44497886300086975","0.49161550402641296,1.3814582824707031,0.23967503011226654","0.41254791617393494,1.3777872323989868,0.30557796359062195"
left,"0.45604372024536133,0.2851773202419281,-0.3024083375930786","0.4581320881843567,0.25661930441856384,-0.2679428458213806","0.46163061261177063,0.2565089166164398,-0.2680363357067108","0.4647812843322754,0.2567090392112732,-0.2681732475757599","0.44471555948257446,0.2579874098300934,-0.2822638154029846","0.43805769085884094,0.25914961099624634,-0.2822951674461365","0.4314057528972626,0.2606160044670105,-0.2824493944644928","0.46347326040267944,0.2659977972507477,-0.08227171748876572","0.4152716398239136,0.2738146185874939,-0.15065394341945648","0.4610520601272583,0.312368780374527,-0.23122061789035797","0.4451119005680084,0.31624919176101685,-0.25108298659324646","0.5099395513534546,0.4255344271659851,0.02616647630929947","0.38173535466194153,0.41699331998825073,-0.2056593894958496","0.5284173488616943,0.6136542558670044,0.06597035378217697","0.45832353830337524,0.45207133889198303,-0.4472404718399048","0.5567930340766907,0.7785792946815491,0.010403146967291832","0.5821872353553772,0.4251808822154999,-0.5698274970054626","0.5673123002052307,0.8350188732147217,-0.014094771817326546","0.615875780582428,0.4314213991165161,-0.6243022084236145","0.5609051585197449,0.8341023921966553,-0.04423922300338745","0.6188428401947021,0.4188603460788727,-0.6094694137573242","0.554577648639679,0.8178563714027405,-0.0022397967986762524","0.609397828578949,0.41723617911338806,-0.5657292008399963","0.4957386255264282,0.825847864151001,0.04497457295656204","0.41264718770980835,0.8271875381469727,-0.044705748558044434","0.49842938780784607,1.085551381111145,-0.02825210429728031","0.40650901198387146,1.0950677394866943,-0.06650608777999878","0.4832924008369446,1.2965751886367798,0.37100163102149963","0.4026198089122772,1.298817753791809,0.40401217341423035","0.475759357213974,1.322381854057312,0.4061022102832794","0.401382714509964,1.3126859664916992,0.4515634775161743","0.49290359020233154,1.3816721439361572,0.27739158272743225","0.4134863018989563,1.3782110214233398,0.3191869556903839"
left,"0.45510080456733704,0.28558871150016785,-0.3082672953605652","0.4574761986732483,0.2567269802093506,-0.27248385548591614","0.46081918478012085,0.25657394528388977,-0.27257809042930603","0.46395379304885864,0.2567266821861267,-0.272712379693985","0.44348588585853577,0.25803342461586,-0.2862723469734192","0.4366183280944824,0.2591683566570282,-0.28628793358802795","0.4301277697086334,0.2606324255466461,-0.2864311933517456","0.4629717767238617,0.2659617066383362,-0.08435143530368805","0.41511625051498413,0.27381691336631775,-0.15065433084964752","0.46018582582473755,0.3127085864543915,-0.23709100484848022","0.4435248374938965,0.3165634870529175,-0.2562805712223053","0.5090492367744446,0.4249575436115265,0.024465244263410568","0.3817656636238098,0.42322659492492676,-0.2149820625782013","0.5241820216178894,0.6137251257896423,0.057957183569669724","0.46903786063194275,0.4530152380466461,-0.45486980676651","0.5544546246528625,0.7770542502403259,-6.241734081413597e-05","0.5876113176345825,0.4164649546146393,-0.5796460509300232","0.5652521848678589,0.8330510854721069,-0.025815783068537712","0.620955765247345,0.4199271500110626,-0.6357962489128113","0.5592344999313354,0.8319013714790344,-0.05469213053584099","0.6228374242782593,0.4075187146663666,-0.6201282143592834","0.5525891780853271,0.8156208992004395,-0.013353275135159492","0.6122928261756897,0.4067683517932892,-0.5761767625808716","0.49705031514167786,0.827795684337616,0.04551898315548897","0.41349461674690247,0.830280065536499,-0.0452549122273922","0.49845394492149353,1.0891413688659668,-0.02441152185201645","0.4025432765483856,1.084531545639038,-0.08059385418891907","0.4831888973712921,1.2753324508666992,0.412833571434021","0.40184128284454346,1.2792249917984009,0.4025993347167969","0.4747747480869293,1.2954028844833374,0.4529540240764618","0.400502473115921,1.2857067584991455,0.45119377970695496","0.49382540583610535,1.3597773313522339,0.3427026867866516","0.41345515847206116,1.36664879322052,0.32408902049064636"
left,"0.45302456617355347,0.28548064827919006,-0.31767788529396057","0.4562862813472748,0.2563513517379761,-0.28085434436798096","0.4596917927265167,0.2560981512069702,-0.28090932965278625","0.46293506026268005,0.2561408579349518,-0.2810228765010834","0.4412845969200134,0.25779101252555847,-0.2933848202228546","0.4342694878578186,0.2589441239833832,-0.29338914155960083","0.4281177520751953,0.26045548915863037,-0.29353639483451843","0.46290823817253113,0.2656554877758026,-0.085610032081604","0.41473573446273804,0.2736428380012512,-0.14918473362922668","0.45931655168533325,0.31258729100227356,-0.24379582703113556","0.4417528808116913,0.31643280386924744,-0.26104122400283813","0.5090391039848328,0.42434945702552795,0.042883746325969696","0.382118284702301,0.4221232533454895,-0.2234823852777481","0.5204572677612305,0.6149774193763733,0.08728687465190887","0.4632696807384491,0.4525993764400482,-0.4885268807411194","0.553523063659668,0.7757408618927002,0.04251028224825859","0.5880654454231262,0.4101440906524658,-0.6157897710800171","0.5637324452400208,0.8323059678077698,0.023936331272125244","0.6222854256629944,0.4092966914176941,-0.6768141388893127","0.5588753819465637,0.8307069540023804,-0.004980443511158228","0.6257221102714539,0.39804232120513916,-0.6566097736358643","0.552322268486023,0.8140255808830261,0.02940528839826584","0.6150180697441101,0.3974846303462982,-0.6104744672775269","0.497001975774765,0.8274717926979065,0.050064168870449066","0.41382843255996704,0.8297533988952637,-0.04979516193270683","0.49850404262542725,1.0894229412078857,-0.001695165759883821","0.40182965993881226,1.0670214891433716,-0.07223790138959885","0.4835285544395447,1.2769544124603271,0.37426576018333435","0.40001180768013,1.2806612253189087,0.40769270062446594","0.47479546070098877,1.300428032875061,0.4069167375564575","0.39838945865631104,1.2899880409240723,0.45522430539131165","0.4941888153553009,1.3614602088928223,0.27879178524017334","0.41079196333885193,1.3680424690246582,0.32561415433883667"
left,"0.45058977603912354,0.28597313165664673,-0.32694709300994873","0.4553236961364746,0.25669896602630615,-0.2899581789970398","0.4588957726955414,0.25647279620170593,-0.29002922773361206","0.46225735545158386,0.25651395320892334,-0.2901507019996643","0.439229279756546,0.25799304246902466,-0.3002943992614746","0.4322616755962372,0.25906816124916077,-0.3003014922142029","0.4263392388820648,0.26052722334861755,-0.3004465401172638","0.4629645049571991,0.2659584581851959,-0.09741915017366409","0.4145313799381256,0.27363550662994385,-0.14929892122745514","0.4582845866680145,0.3128284811973572,-0.25468364357948303","0.4394512176513672,0.3165747821331024,-0.2689196765422821","0.5090190768241882,0.423401802778244,0.02914787083864212","0.3826180696487427,0.42136523127555847,-0.22079919278621674","0.5198872089385986,0.6174628138542175,0.058327529579401016","0.46235084533691406,0.4397099018096924,-0.4878317415714264","0.5526158213615417,0.774753987789154,-0.002924638334661722","0.588774561882019,0.3942643404006958,-0.6037243604660034","0.5630274415016174,0.8318130373954773,-0.02624109387397766","0.623446524143219,0.39661240577697754,-0.6622392535209656","0.5585911273956299,0.8299524784088135,-0.05270246043801308","0.626533567905426,0.3832186460494995,-0.641984760761261","0.5519304275512695,0.8133201599121094,-0.015473282895982265","0.6155816912651062,0.38401514291763306,-0.5984348058700562","0.4971199333667755,0.8274400234222412,0.04861827939748764","0.4145631194114685,0.8294224143028259,-0.048356812447309494","0.4985218346118927,1.0889919996261597,-0.008733799681067467","0.401388019323349,1.063582181930542,-0.06810034066438675","0.48379597067832947,1.2764829397201538,0.3846723437309265","0.39987340569496155,1.2767056226730347,0.41145774722099304","0.4749974012374878,1.3004924058914185,0.41975098848342896","0.39838293194770813,1.2862138748168945,0.4589299261569977","0.49622851610183716,1.3607711791992188,0.29718175530433655","0.4108024537563324,1.3645075559616089,0.3313823640346527"
left,"0.44951945543289185,0.28631332516670227,-0.3317619860172272","0.4546734392642975,0.2571839690208435,-0.29538071155548096","0.45835191011428833,0.2571094334125519,-0.29542309045791626","0.46174198389053345,0.2573111653327942,-0.29554319381713867","0.43784111738204956,0.2581116855144501,-0.30681660771369934","0.4308225214481354,0.2591147720813751,-0.3068411946296692","0.4249180555343628,0.26054900884628296,-0.3069990575313568","0.4629681408405304,0.26681920886039734,-0.10115599632263184","0.4143277704715729,0.2736350893974304,-0.15500740706920624","0.45790576934814453,0.3132939636707306,-0.2582809329032898","0.438454806804657,0.3167041838169098,-0.27385270595550537","0.5076610445976257,0.4241633117198944,0.032126668840646744","0.3830668032169342,0.41599568724632263,-0.23753458261489868","0.5194874405860901,0.6194300055503845,0.08124180138111115","0.4614310562610626,0.4242982864379883,-0.526424765586853","0.552405595779419,0.7702761292457581,0.05826447904109955","0.5890133380889893,0.371256560087204,-0.6593883633613586","0.562710165977478,0.8298863768577576,0.04084443300962448","0.6236684322357178,0.36863628029823303,-0.7205761671066284","0.5585924983024597,0.8279026746749878,0.014106540009379387","0.6259728670120239,0.35210803151130676,-0.6998911499977112","0.5519570112228394,0.8105882406234741,0.04647098854184151","0.615465521812439,0.3558187186717987,-0.6543025970458984","0.4964289665222168,0.8283048272132874,0.05079425126314163","0.4152052104473114,0.8296929597854614,-0.050506990402936935","0.5003407597541809,1.0886564254760742,0.0076436069793999195","0.40879738330841064,1.1230906248092651,-0.03027520328760147","0.4853469729423523,1.2883747816085815,0.36688491702079773","0.39996084570884705,1.2879799604415894,0.44545814394950867","0.47599419951438904,1.3155544996261597,0.402389794588089","0.39842483401298523,1.2995139360427856,0.49071529507637024","0.4984985888004303,1.377902626991272,0.2852717638015747","0.4111987054347992,1.3800172805786133,0.35020965337753296"
left,"0.4493231773376465,0.28738540410995483,-0.3500146269798279","0.45451003313064575,0.2579672336578369,-0.3132922947406769","0.45822960138320923,0.25796571373939514,-0.31331783533096313","0.4616988003253937,0.25824210047721863,-0.31342506408691406","0.43710726499557495,0.2588324546813965,-0.3256811499595642","0.4299364387989044,0.25983789563179016,-0.3257071077823639","0.42396101355552673,0.26134657859802246,-0.3258715867996216","0.46338218450546265,0.26742881536483765,-0.11590021103620529","0.4141441583633423,0.274811714887619,-0.1723550707101822","0.4578976333141327,0.3144795596599579,-0.2749532461166382","0.4383329153060913,0.31750693917274475,-0.2915939390659332","0.5076903700828552,0.4255630075931549,0.024603694677352905","0.3840123414993286,0.4119342565536499,-0.2507924437522888","0.5199048519134521,0.6262891888618469,0.07706871628761292","0.4625358581542969,0.4030782878398895,-0.539828360080719","0.5520551204681396,0.770453691482544,0.03763202950358391","0.5890887975692749,0.3341010808944702,-0.6716080904006958","0.5626183152198792,0.8299227952957153,0.017883913591504097","0.6234251260757446,0.32723939418792725,-0.7331763505935669","0.5585914254188538,0.8281121253967285,-0.008624080568552017","0.6254844069480896,0.3144020140171051,-0.7127163410186768","0.551906168460846,0.8108869791030884,0.025976212695240974","0.615329384803772,0.3162250816822052,-0.6666002869606018","0.4957471787929535,0.8283967971801758,0.050859153270721436","0.4155478775501251,0.8294670581817627,-0.050561461597681046","0.500750720500946,1.0898709297180176,-0.003499766578897834","0.410380482673645,1.1386103630065918,-0.02336040697991848","0.4865782856941223,1.3036071062088013,0.3220067024230957","0.3995947539806366,1.3055142164230347,0.4449602961540222","0.47701433300971985,1.3352088928222656,0.34804412722587585","0.39812102913856506,1.3216350078582764,0.48811501264572144","0.5002511739730835,1.3916552066802979,0.1943848431110382","0.4111371636390686,1.3974522352218628,0.34194415807724"
left,"0.44791296124458313,0.2874125838279724,-0.357928067445755","0.4540557861328125,0.2580072283744812,-0.32238054275512695","0.4580823481082916,0.25804370641708374,-0.3224261403083801","0.46168768405914307,0.25836706161499023,-0.3225387632846832","0.4356074929237366,0.2589080035686493,-0.3306683897972107","0.4285829961299896,0.25996941328048706,-0.3307128846645355","0.42257097363471985,0.2615293860435486,-0.33087098598480225","0.46480804681777954,0.26757657527923584,-0.13351942598819733","0.4140518009662628,0.27515044808387756,-0.17100824415683746","0.4578733742237091,0.31492698192596436,-0.2864707410335541","0.43743741512298584,0.3175141215324402,-0.2974378168582916","0.5109288096427917,0.425794392824173,-0.01744220033288002","0.3845176100730896,0.4106174409389496,-0.2404208928346634","0.5219314098358154,0.6273813843727112,-0.041254572570323944","0.46157968044281006,0.389517605304718,-0.5227171778678894","0.5520817637443542,0.7706977725028992,-0.13689938187599182","0.5870312452316284,0.3121231496334076,-0.6448361277580261","0.5629242062568665,0.8300282955169678,-0.16960783302783966","0.6210904717445374,0.2942273020744324,-0.7033364176750183","0.5589447021484375,0.8282498717308044,-0.1903144270181656","0.6233535408973694,0.27849656343460083,-0.6807061433792114","0.5522470474243164,0.8110160827636719,-0.14779910445213318","0.6136165857315063,0.2850331962108612,-0.6387888789176941","0.49536237120628357,0.8286921381950378,0.04404889792203903","0.41553086042404175,0.8293172121047974,-0.04374450445175171","0.5007525682449341,1.0898023843765259,-0.006908560171723366","0.41090935468673706,1.1354442834854126,-0.012903773225843906","0.4864448308944702,1.3027856349945068,0.3444906175136566","0.3996957838535309,1.3042824268341064,0.46094226837158203","0.4771972596645355,1.3342249393463135,0.37415972352027893","0.39844071865081787,1.3203057050704956,0.5050148963928223","0.49892017245292664,1.3907619714736938,0.22133426368236542","0.41154512763023376,1.3949317932128906,0.3563630282878876"
left,"0.44765597581863403,0.287244588136673,-0.3650344908237457","0.45387402176856995,0.2579285502433777,-0.33024585247039795","0.4580236077308655,0.2579754590988159,-0.33028319478034973","0.4616810083389282,0.25831252336502075,-0.3303922116756439","0.4351527988910675,0.25890398025512695,-0.3368460536003113","0.42825213074684143,0.25997984409332275,-0.33687934279441833","0.42224541306495667,0.261584609746933,-0.33702343702316284","0.4652964472770691,0.26751944422721863,-0.1470979005098343","0.4140394628047943,0.2753429412841797,-0.1762564480304718","0.45786717534065247,0.3149023950099945,-0.29641228914260864","0.4373851716518402,0.3172265887260437,-0.30512121319770813","0.5125206112861633,0.425967812538147,-0.040728840976953506","0.3851372003555298,0.4084557592868805,-0.2426888644695282","0.5254138708114624,0.6272466778755188,-0.06966807693243027","0.4618806540966034,0.38376736640930176,-0.5200950503349304","0.552223265171051,0.7710208892822266,-0.15109969675540924","0.5849555730819702,0.3019060492515564,-0.6460037231445312","0.5630550980567932,0.8305924534797668,-0.18253475427627563","0.6191297173500061,0.28137120604515076,-0.7039409875869751","0.5592283010482788,0.8283469676971436,-0.2021179348230362","0.6214303374290466,0.27049490809440613,-0.6831268072128296","0.5525341033935547,0.8111090064048767,-0.16087371110916138","0.6117003560066223,0.2788201570510864,-0.640835165977478","0.49490609765052795,0.8284816145896912,0.04005070775747299","0.4153745770454407,0.8269881010055542,-0.039735570549964905","0.5049694180488586,1.0501503944396973,0.00283100176602602","0.4113166928291321,1.131819248199463,0.009356440044939518","0.4864253103733063,1.2983282804489136,0.32852572202682495","0.4005608856678009,1.2884927988052368,0.49289602041244507","0.4772559404373169,1.3305015563964844,0.3544645309448242","0.39995262026786804,1.3032647371292114,0.5388060212135315","0.49897095561027527,1.3881527185440063,0.20858795940876007","0.411834180355072,1.3773658275604248,0.4041561484336853"
left,"0.4475528597831726,0.2869498133659363,-0.35550594329833984","0.4537857472896576,0.2576008439064026,-0.3201976418495178","0.4580104649066925,0.2576921284198761,-0.32023361325263977","0.46168068051338196,0.25808122754096985,-0.3203422725200653","0.434844434261322,0.25872400403022766,-0.32845455408096313","0.4280153214931488,0.2598970830440521,-0.3284956216812134","0.4219951629638672,0.26156842708587646,-0.32865288853645325","0.4655097723007202,0.26750436425209045,-0.13468827307224274","0.4140312373638153,0.27543652057647705,-0.17179250717163086","0.4578976035118103,0.31489819288253784,-0.2858220636844635","0.4373457133769989,0.3170458972454071,-0.29695385694503784","0.5124928951263428,0.4264603555202484,-0.026526616886258125","0.38542959094047546,0.40854817628860474,-0.24729110300540924","0.52541184425354,0.6269787549972534,0.011403798125684261","0.46172332763671875,0.38243532180786133,-0.5462216734886169","0.552251398563385,0.7711381912231445,0.017338654026389122","0.5838789343833923,0.29421132802963257,-0.6831238269805908","0.5630963444709778,0.8309683203697205,0.001333426684141159","0.6181320548057556,0.2733618915081024,-0.7444018125534058","0.5593379735946655,0.8285081386566162,-0.02269584871828556","0.6201613545417786,0.2625003755092621,-0.7233081459999084","0.5526271462440491,0.8112654685974121,0.0075417617335915565","0.6104426980018616,0.27143484354019165,-0.6787649989128113","0.4949461817741394,0.8284230828285217,0.04236447066068649","0.4155125916004181,0.8269573450088501,-0.042061321437358856","0.5050684213638306,1.0601615905761719,0.008824792690575123","0.40708082914352417,1.0806211233139038,0.002508883597329259","0.489046573638916,1.2997843027114868,0.32985061407089233","0.40212446451187134,1.2916738986968994,0.4782382547855377","0.4803239107131958,1.3322343826293945,0.3564959168434143","0.40131309628486633,1.3067686557769775,0.5229601263999939","0.5025671720504761,1.3891857862472534,0.21025006473064423","0.41390159726142883,1.3827440738677979,0.38049089908599854"
