position,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20],[21],[22],[23],[24],[25],[26],[27],[28],[29],[30],[31],[32]
left,"0.40984809398651123,0.29042676091194153,-0.42877286672592163","0.4191325604915619,0.2666052281856537,-0.40930289030075073","0.4243120551109314,0.26697227358818054,-0.40933358669281006","0.4293522536754608,0.2672508656978607,-0.4093904197216034","0.403205931186676,0.2660101056098938,-0.411054790019989","0.3983086049556732,0.26558804512023926,-0.4110538065433502","0.39377087354660034,0.26498961448669434,-0.41109609603881836","0.4380936026573181,0.2800203561782837,-0.26057571172714233","0.38736847043037415,0.2749418318271637,-0.2696583569049835","0.42062363028526306,0.3172719180583954,-0.3716551661491394","0.40021461248397827,0.31675460934638977,-0.3743257224559784","0.480319082736969,0.3981207609176636,-0.14633139967918396","0.351328045129776,0.43178221583366394,-0.15251198410987854","0.554762601852417,0.43606239557266235,-0.2968063950538635","0.3304555118083954,0.6211729049682617,-0.024912167340517044","0.5747964978218079,0.2763291299343109,-0.5902290344238281","0.32299989461898804,0.7966498136520386,0.0009301397949457169","0.579973578453064,0.22440679371356964,-0.648139238357544","0.3138449490070343,0.8468649387359619,0.009383433498442173","0.5737911462783813,0.21326196193695068,-0.6445106267929077","0.3236270546913147,0.8503706455230713,-0.031097905710339546","0.5689868330955505,0.23502568900585175,-0.5981637239456177","0.3287907540798187,0.8335971236228943,-0.010590236634016037","0.45913705229759216,0.747031033039093,-0.0022861743345856667","0.384263813495636,0.7530261874198914,0.002518554450944066","0.4585418701171875,0.9839445948600769,-0.024087268859148026","0.37668612599372864,0.9962241649627686,-0.03189202398061752","0.4721769690513611,1.201783299446106,0.3116999864578247","0.3749357759952545,1.2024117708206177,0.2630294859409332","0.47108009457588196,1.2268449068069458,0.34023115038871765","0.3755771815776825,1.2218542098999023,0.2885439097881317","0.4769339859485626,1.2801082134246826,0.21654367446899414","0.38540446758270264,1.2882728576660156,0.14191366732120514"
left,"0.4084583520889282,0.29030364751815796,-0.4099181294441223","0.4183354675769806,0.26631322503089905,-0.3896946609020233","0.42362329363822937,0.26670461893081665,-0.38972771167755127","0.4283582866191864,0.26698926091194153,-0.3898104131221771","0.4020167291164398,0.2658037543296814,-0.3919822871685028","0.3968728184700012,0.2654029428958893,-0.3919474482536316","0.3921571373939514,0.2648318409919739,-0.3919662833213806","0.43684160709381104,0.2798295021057129,-0.24089881777763367","0.3861888647079468,0.2749151885509491,-0.2528173625469208","0.4197482168674469,0.3171630799770355,-0.3526197671890259","0.3988569676876068,0.3166171610355377,-0.3560585081577301","0.47902044653892517,0.39754292368888855,-0.13437625765800476","0.3488726317882538,0.43156713247299194,-0.13411109149456024","0.5538994073867798,0.43624332547187805,-0.2723376154899597","0.3279278874397278,0.6211884617805481,-0.00391602935269475","0.5722411274909973,0.27486976981163025,-0.5510444641113281","0.32047393918037415,0.7964589595794678,0.018763499334454536","0.5794379115104675,0.22387556731700897,-0.6077976226806641","0.3115367889404297,0.8467690944671631,0.025588322430849075","0.5728915929794312,0.21379946172237396,-0.6044794917106628","0.3216682970523834,0.8503848910331726,-0.015908150002360344","0.5665720701217651,0.2349589318037033,-0.5580688714981079","0.32686853408813477,0.8335478901863098,0.0069816685281693935","0.45764461159706116,0.747143566608429,-0.0026615627575665712","0.38167569041252136,0.7530450224876404,0.0028843998443335295","0.4573758542537689,0.9840448498725891,-0.025479964911937714","0.37582194805145264,0.9963135719299316,-0.03028734214603901","0.4700261056423187,1.195597767829895,0.3069937527179718","0.3749077022075653,1.1940068006515503,0.26367515325546265","0.46916306018829346,1.219561219215393,0.335481196641922","0.3756619691848755,1.2130885124206543,0.2892155647277832","0.4741920232772827,1.2751579284667969,0.22214190661907196","0.3845686912536621,1.2790406942367554,0.15347078442573547"
left,"0.4052773714065552,0.2897584140300751,-0.3937329649925232","0.415679395198822,0.2657150328159332,-0.37144073843955994","0.42139196395874023,0.266037255525589,-0.37150734663009644","0.426111102104187,0.26636213064193726,-0.37154561281204224","0.3984347879886627,0.2653367817401886,-0.3738292455673218","0.39318591356277466,0.26498982310295105,-0.3738122284412384","0.3885663151741028,0.26462310552597046,-0.37381798028945923","0.4338868260383606,0.2791391611099243,-0.22193150222301483","0.3835715651512146,0.2748804986476898,-0.23428185284137726","0.41691339015960693,0.31681323051452637,-0.33748239278793335","0.39453133940696716,0.3163493871688843,-0.34108489751815796","0.47476860880851746,0.39810970425605774,-0.12165714055299759","0.34329715371131897,0.4316377341747284,-0.11818454414606094","0.5531662106513977,0.4364961087703705,-0.2459227293729782","0.3227326273918152,0.6224751472473145,0.008991429582238197","0.5725118517875671,0.2746342420578003,-0.503787100315094","0.3149923086166382,0.7968469858169556,0.020721105858683586","0.58063143491745,0.22402535378932953,-0.5601254105567932","0.30744469165802,0.8468048572540283,0.026433320716023445","0.5734262466430664,0.21442076563835144,-0.5579388737678528","0.31707388162612915,0.8512119054794312,-0.01731089875102043","0.5666428804397583,0.23551088571548462,-0.510593056678772","0.3220849931240082,0.8347792029380798,0.007825841195881367","0.45432767271995544,0.7473397850990295,-0.0027877071406692266","0.37715837359428406,0.7538362145423889,0.0030474690720438957","0.4545019865036011,0.98484867811203,-0.03262316808104515","0.37350815534591675,0.9960235357284546,-0.028633903712034225","0.47024568915367126,1.206783413887024,0.28898271918296814","0.3692726790904999,1.1983113288879395,0.25428280234336853","0.46974456310272217,1.2334572076797485,0.31573718786239624","0.36894461512565613,1.2199095487594604,0.2789451479911804","0.4742409884929657,1.2845200300216675,0.20033203065395355","0.38200539350509644,1.2827668190002441,0.14044071733951569"
left,"0.40229690074920654,0.28900694847106934,-0.3749358057975769","0.4123234450817108,0.26506325602531433,-0.3536064326763153","0.4183991551399231,0.2653304636478424,-0.35367244482040405","0.42331206798553467,0.26568812131881714,-0.3537251651287079","0.3951200544834137,0.26488128304481506,-0.35561591386795044","0.3900480270385742,0.26463690400123596,-0.35559168457984924","0.38560065627098083,0.2644613981246948,-0.35561278462409973","0.4306175112724304,0.27814847230911255,-0.2099488526582718","0.3811142146587372,0.27483657002449036,-0.22038045525550842","0.4143172800540924,0.3161904811859131,-0.32103320956230164","0.39166775345802307,0.31590044498443604,-0.3239978551864624","0.4721491038799286,0.3982385993003845,-0.11537615954875946","0.3389934003353119,0.4316767156124115,-0.11176507920026779","0.5523407459259033,0.43667998909950256,-0.2408410757780075","0.31874769926071167,0.6235735416412354,0.00707964738830924","0.5736426115036011,0.27437880635261536,-0.5009676218032837","0.3103592097759247,0.7973390817642212,0.01833317242562771","0.5852905511856079,0.2242821455001831,-0.5571581125259399","0.30351611971855164,0.8467933535575867,0.02145024947822094","0.5762341618537903,0.21476511657238007,-0.5562967658042908","0.3120172321796417,0.8513547778129578,-0.02321801893413067","0.5673426389694214,0.23592044413089752,-0.5084369778633118","0.31722205877304077,0.8350992202758789,0.004243715666234493","0.45245933532714844,0.7484612464904785,-0.003068882040679455","0.37466123700141907,0.7550526857376099,0.003343691350892186","0.452684611082077,0.9848950505256653,-0.03169577941298485","0.37166979908943176,0.9960607290267944,-0.02265656366944313","0.466787189245224,1.204909324645996,0.2973995804786682","0.36935800313949585,1.1936811208724976,0.27809107303619385","0.4673249423503876,1.2307602167129517,0.3259435296058655","0.3692026138305664,1.2143199443817139,0.30681219696998596","0.46818438172340393,1.28233003616333,0.2190273106098175","0.38203975558280945,1.2762459516525269,0.18421050906181335"
left,"0.39924290776252747,0.28893303871154785,-0.3741642236709595","0.40874162316322327,0.2649768888950348,-0.35413846373558044","0.41493573784828186,0.2651963233947754,-0.35418546199798584","0.4201107621192932,0.2655220925807953,-0.354225218296051","0.3918372094631195,0.26475590467453003,-0.35605403780937195","0.3868613839149475,0.2645483911037445,-0.35600709915161133","0.3827088177204132,0.2644248902797699,-0.3560127019882202","0.4269270896911621,0.2775362730026245,-0.21314750611782074","0.37795981764793396,0.27483516931533813,-0.22349883615970612","0.4106302261352539,0.3160270154476166,-0.3213289678096771","0.3882947266101837,0.31579431891441345,-0.3241470158100128","0.4679808020591736,0.39817890524864197,-0.11633133888244629","0.33476677536964417,0.43170469999313354,-0.11506099253892899","0.5511802434921265,0.43680739402770996,-0.2424054592847824","0.31518352031707764,0.6235928535461426,0.0017851510783657432","0.5759026408195496,0.27446815371513367,-0.5019022226333618","0.30714404582977295,0.7972724437713623,0.005042395554482937","0.5887402296066284,0.22411629557609558,-0.5579432845115662","0.29992392659187317,0.8464353084564209,0.007338146213442087","0.5783125758171082,0.2150993049144745,-0.5583578944206238","0.3086370825767517,0.851199746131897,-0.03651096671819687","0.5690776109695435,0.23621930181980133,-0.5101097226142883","0.31421083211898804,0.8349535465240479,-0.008963239379227161","0.44879457354545593,0.7484719157218933,-0.002546853618696332","0.37129858136177063,0.755003809928894,0.002836259314790368","0.45018547773361206,0.9849683046340942,-0.024001222103834152","0.3691864013671875,0.9956647157669067,-0.011469217948615551","0.4639822244644165,1.204077124595642,0.2852427661418915","0.3655654191970825,1.1927168369293213,0.2722512185573578","0.46372175216674805,1.2299882173538208,0.3102673292160034","0.3659748435020447,1.2139497995376587,0.29753926396369934","0.4673415720462799,1.281483769416809,0.20073501765727997","0.3750901222229004,1.2754395008087158,0.17494389414787292"
left,"0.3960550129413605,0.28882530331611633,-0.3783600628376007","0.4055425822734833,0.26456406712532043,-0.3574534058570862","0.41188135743141174,0.26463741064071655,-0.35749757289886475","0.417171448469162,0.26479536294937134,-0.3575379252433777","0.38864126801490784,0.2643485963344574,-0.3600746989250183","0.383949339389801,0.2641843557357788,-0.36004313826560974","0.3799125552177429,0.2640685737133026,-0.36006465554237366","0.42381054162979126,0.2762836813926697,-0.21633173525333405","0.3752064108848572,0.274650901556015,-0.22602416574954987","0.4074854552745819,0.31572335958480835,-0.32394784688949585","0.3855079114437103,0.3156982362270355,-0.3277108371257782","0.46558666229248047,0.3972254693508148,-0.12422361969947815","0.33212336897850037,0.43070870637893677,-0.1157800629734993","0.549048125743866,0.4334247410297394,-0.2437419593334198","0.31196120381355286,0.6235932111740112,0.008043666370213032","0.5805989503860474,0.2739506661891937,-0.5144336819648743","0.30411428213119507,0.7969460487365723,0.015699932351708412","0.5921593904495239,0.22375987470149994,-0.5709784030914307","0.2965756356716156,0.8458408713340759,0.020669009536504745","0.5820726752281189,0.21536540985107422,-0.5705585479736328","0.3054937422275543,0.8505473136901855,-0.024610472843050957","0.5747683644294739,0.23643982410430908,-0.5226040482521057","0.311311274766922,0.8342579007148743,0.0016340751899406314","0.4464949071407318,0.7484560608863831,-0.004167289473116398","0.36809399724006653,0.7551046013832092,0.004494167398661375","0.447563111782074,0.9850144982337952,-0.02545810677111149","0.3660484552383423,0.9956800937652588,-0.002379711251705885","0.4614326059818268,1.2028666734695435,0.28606292605400085","0.36497825384140015,1.189665675163269,0.2953849136829376","0.46172234416007996,1.2287524938583374,0.31180426478385925","0.3660401403903961,1.210839033126831,0.3230777978897095","0.4643520712852478,1.280604600906372,0.20354324579238892","0.3741317391395569,1.2725313901901245,0.19777195155620575"
left,"0.3942964971065521,0.28882503509521484,-0.3801237642765045","0.4031687080860138,0.26454412937164307,-0.3581312298774719","0.40926915407180786,0.26460158824920654,-0.3581801950931549","0.4145578444004059,0.2647285461425781,-0.35823628306388855","0.38637539744377136,0.2642931044101715,-0.3611244261264801","0.38168707489967346,0.2641473710536957,-0.36113080382347107","0.37771984934806824,0.2640390694141388,-0.36118730902671814","0.42065078020095825,0.2759585976600647,-0.22011879086494446","0.3722582459449768,0.27464890480041504,-0.227663055062294","0.40488317608833313,0.31565484404563904,-0.3244093060493469","0.38356488943099976,0.31569814682006836,-0.3288378417491913","0.46213600039482117,0.3965579569339752,-0.12459469586610794","0.3293200731277466,0.43041694164276123,-0.11668715626001358","0.545970618724823,0.42440199851989746,-0.2388649880886078","0.3094877004623413,0.6236544251441956,0.007443204987794161","0.5844891667366028,0.27248212695121765,-0.4885714650154114","0.30176088213920593,0.7961277365684509,0.02209576405584812","0.5955979824066162,0.22175201773643494,-0.5427020788192749","0.2942315638065338,0.8455484509468079,0.028684230521321297","0.5861373543739319,0.21487177908420563,-0.5464837551116943","0.3042772114276886,0.8500235676765442,-0.016590004786849022","0.5802401304244995,0.23525796830654144,-0.49790504574775696","0.3105270564556122,0.8332931995391846,0.008264513686299324","0.4431954026222229,0.7485981583595276,-0.004028425086289644","0.3648081123828888,0.7559170126914978,0.004376726225018501","0.4463993310928345,0.9851354360580444,-0.014385347254574299","0.36443275213241577,0.9957648515701294,0.006563030648976564","0.4595784842967987,1.2023005485534668,0.289836049079895","0.361752986907959,1.1901359558105469,0.2905980050563812","0.4590838551521301,1.2282123565673828,0.3142786920070648","0.3636550009250641,1.2110373973846436,0.32124805450439453","0.4640790522098541,1.2803620100021362,0.2034212201833725","0.36802706122398376,1.273153305053711,0.1845463216304779"
left,"0.3923627436161041,0.289026141166687,-0.4019097685813904","0.4011906683444977,0.26460132002830505,-0.3814519941806793","0.40699586272239685,0.2646433115005493,-0.38150903582572937","0.4121904671192169,0.2647480368614197,-0.38154494762420654","0.3844653367996216,0.2643011808395386,-0.3837111294269562","0.3796645402908325,0.26414650678634644,-0.3836875259876251","0.37572211027145386,0.2640315890312195,-0.3836856484413147","0.41795796155929565,0.2758854627609253,-0.23557421565055847","0.36966508626937866,0.27464795112609863,-0.24408619105815887","0.40220168232917786,0.31574922800064087,-0.3450629413127899","0.3815317153930664,0.315854012966156,-0.3481304347515106","0.4590766727924347,0.3946915864944458,-0.12980370223522186","0.3267163038253784,0.43022674322128296,-0.12194188684225082","0.5445646047592163,0.41447579860687256,-0.23905842006206512","0.3072061538696289,0.6253522038459778,0.009495588950812817","0.587354838848114,0.27211305499076843,-0.4902530908584595","0.29943808913230896,0.7961520552635193,0.02885415591299534","0.5976972579956055,0.22117961943149567,-0.5459296703338623","0.29233410954475403,0.8455511927604675,0.036786142736673355","0.5883758664131165,0.21491535007953644,-0.5641694664955139","0.3030376434326172,0.8497254252433777,-0.00978486891835928","0.5830841064453125,0.23527011275291443,-0.5044028759002686","0.3095460534095764,0.8330088257789612,0.015365460887551308","0.4411616325378418,0.7489834427833557,-0.003960662521421909","0.36295410990715027,0.7578887343406677,0.004313312470912933","0.4449523687362671,0.9876464605331421,-0.016257893294095993","0.36295372247695923,1.0003619194030762,0.0033464659936726093","0.4600931406021118,1.2122368812561035,0.28806203603744507","0.3576705753803253,1.2024983167648315,0.28632646799087524","0.4596341550350189,1.2401396036148071,0.3125237226486206","0.3587905466556549,1.226685881614685,0.3150273263454437","0.46452921628952026,1.2903302907943726,0.19424763321876526","0.36677393317222595,1.2868881225585938,0.1802000105381012"
left,"0.3910604417324066,0.2893219292163849,-0.4010220468044281","0.39949753880500793,0.2647680640220642,-0.38080695271492004","0.40498700737953186,0.2647750973701477,-0.3808758854866028","0.4100164771080017,0.2648433744907379,-0.38088712096214294","0.3829408884048462,0.26438185572624207,-0.38317784667015076","0.3779063820838928,0.26418113708496094,-0.3831389546394348","0.37382766604423523,0.2640548348426819,-0.38316500186920166","0.4151696562767029,0.27586716413497925,-0.23085996508598328","0.36733278632164,0.27465301752090454,-0.24331989884376526","0.4004208445549011,0.31586018204689026,-0.34475281834602356","0.3799034059047699,0.3161534368991852,-0.34748324751853943","0.45624715089797974,0.39440807700157166,-0.12470822036266327","0.3241823613643646,0.43012329936027527,-0.12053696811199188","0.5404056906700134,0.40685033798217773,-0.23903386294841766","0.3049764335155487,0.6254281997680664,0.029947157949209213","0.5891225934028625,0.27155548334121704,-0.5036531686782837","0.29663902521133423,0.7960604429244995,0.07709445059299469","0.6006726026535034,0.22119908034801483,-0.5599809288978577","0.28988197445869446,0.8454509973526001,0.09010437875986099","0.5918523669242859,0.2149726152420044,-0.5690299272537231","0.3002942204475403,0.8494024276733398,0.042620088905096054","0.5865728855133057,0.23527738451957703,-0.514968752861023","0.30656301975250244,0.8328127264976501,0.0642099678516388","0.43826979398727417,0.749561071395874,-0.003078193636611104","0.3604075014591217,0.7589123845100403,0.0034915164578706026","0.4433383345603943,0.9882174134254456,-0.01941819302737713","0.3606966733932495,1.0003193616867065,0.0011601957958191633","0.46001988649368286,1.2159500122070312,0.2806923985481262","0.3578161299228668,1.2042807340621948,0.2917301058769226","0.4596922993659973,1.244292140007019,0.30568087100982666","0.3582249879837036,1.228327989578247,0.319185733795166","0.4646066725254059,1.2941842079162598,0.1880059540271759","0.3684156537055969,1.288456916809082,0.18349365890026093"
left,"0.38760480284690857,0.2887953817844391,-0.39988815784454346","0.3960218131542206,0.26428931951522827,-0.3796045184135437","0.4016604423522949,0.2643563151359558,-0.379668653011322","0.4067550301551819,0.2644510269165039,-0.37969261407852173","0.3795274496078491,0.26370230317115784,-0.38183653354644775","0.3746510148048401,0.2634698748588562,-0.38179856538772583","0.3705173432826996,0.2633269429206848,-0.38182148337364197","0.4121584892272949,0.2752087712287903,-0.23078133165836334","0.3638310432434082,0.27411824464797974,-0.24262364208698273","0.39695119857788086,0.31520867347717285,-0.34388285875320435","0.37658819556236267,0.31555888056755066,-0.34664660692214966","0.4530571401119232,0.3935382664203644,-0.12166856974363327","0.32091906666755676,0.42942044138908386,-0.12092221528291702","0.5363909602165222,0.40153440833091736,-0.2182115614414215","0.30241745710372925,0.6243771314620972,0.023111999034881592","0.592106819152832,0.2716485857963562,-0.4667589068412781","0.293558806180954,0.7959277033805847,0.07038494944572449","0.6030622720718384,0.22129973769187927,-0.5209632515907288","0.28706663846969604,0.8451681137084961,0.0866207554936409","0.5957801342010498,0.21503734588623047,-0.5350125432014465","0.2978176474571228,0.8491166234016418,0.02558210864663124","0.5911022424697876,0.2353367805480957,-0.48059457540512085","0.30420535802841187,0.8325880169868469,0.05199365317821503","0.43539392948150635,0.7493767738342285,-0.0011630002409219742","0.35703128576278687,0.7585868239402771,0.0016425293870270252","0.44158297777175903,0.9882988929748535,-0.020716765895485878","0.3588502109050751,0.9998089671134949,-0.0028610562440007925","0.45899879932403564,1.2256895303726196,0.2769220173358917","0.3549758791923523,1.2165790796279907,0.25452297925949097","0.4587838351726532,1.2548022270202637,0.300818532705307","0.3546319305896759,1.2426762580871582,0.27680233120918274","0.46305328607559204,1.3049817085266113,0.1770995706319809","0.36832475662231445,1.3011517524719238,0.1314159333705902"
left,"0.3853187561035156,0.2888176739215851,-0.4065106511116028","0.3935823142528534,0.26434364914894104,-0.38401201367378235","0.3991144001483917,0.26440858840942383,-0.38407498598098755","0.4041577875614166,0.2644895315170288,-0.38407647609710693","0.3770545721054077,0.26370111107826233,-0.38719308376312256","0.37204185128211975,0.2634510397911072,-0.38717421889305115","0.36795082688331604,0.2632843554019928,-0.38716310262680054","0.4092654883861542,0.2751573324203491,-0.2312057763338089","0.36106908321380615,0.2740419805049896,-0.24509075284004211","0.39447519183158875,0.3152036964893341,-0.34852156043052673","0.3739568889141083,0.3155624270439148,-0.35249143838882446","0.4503331482410431,0.3931276798248291,-0.11680310219526291","0.31779855489730835,0.4293864071369171,-0.12889331579208374","0.5366817712783813,0.39450934529304504,-0.2011720985174179","0.29955801367759705,0.6244956851005554,-0.011277646757662296","0.5952342748641968,0.27146828174591064,-0.43503692746162415","0.2908940315246582,0.7959461212158203,-0.010178972966969013","0.605336606502533,0.221199631690979,-0.4868728220462799","0.28452399373054504,0.8450606465339661,-0.005847346968948841","0.5992685556411743,0.21500562131404877,-0.5016776919364929","0.2955501675605774,0.8490108847618103,-0.05605419725179672","0.5944522023200989,0.2353558987379074,-0.44888925552368164","0.30189597606658936,0.832553505897522,-0.025672810152173042","0.43280601501464844,0.7496475577354431,0.002071957103908062","0.35477447509765625,0.7590354681015015,-0.0015026817563921213","0.44059932231903076,0.9910035133361816,-0.02579820714890957","0.35718345642089844,1.0019829273223877,-0.02631131187081337","0.4574543535709381,1.2467159032821655,0.2753012478351593","0.3540167808532715,1.2401477098464966,0.2341088205575943","0.45770299434661865,1.2776851654052734,0.2989015281200409","0.35320547223091125,1.2681193351745605,0.25595980882644653","0.4590672254562378,1.3289042711257935,0.17001645267009735","0.3690912425518036,1.3251183032989502,0.10657346993684769"
left,"0.38351690769195557,0.28882086277008057,-0.4090918302536011","0.3915129601955414,0.2643463909626007,-0.3867339491844177","0.39698857069015503,0.26440081000328064,-0.3868088722229004","0.4018116891384125,0.26446741819381714,-0.3868231177330017","0.37484297156333923,0.2637183964252472,-0.39029550552368164","0.36964529752731323,0.2634681165218353,-0.39028745889663696","0.36529111862182617,0.26332756876945496,-0.3902921974658966","0.40667060017585754,0.27492135763168335,-0.23284190893173218","0.35861921310424805,0.2740900218486786,-0.24834223091602325","0.39306730031967163,0.3150815963745117,-0.35040727257728577","0.3720358908176422,0.3155430555343628,-0.35471105575561523","0.4483600854873657,0.3921826183795929,-0.11252176761627197","0.3158011734485626,0.4287705421447754,-0.14117082953453064","0.5367926359176636,0.3879886865615845,-0.16880255937576294","0.2970920503139496,0.6243093013763428,-0.05985939875245094","0.5969992280006409,0.27185574173927307,-0.373278945684433","0.28823092579841614,0.7960184216499329,-0.10241542756557465","0.6083852648735046,0.22123000025749207,-0.42099255323410034","0.2815394997596741,0.8450944423675537,-0.10741416364908218","0.6034501194953918,0.21506379544734955,-0.44280579686164856","0.2928294837474823,0.8490139245986938,-0.15753105282783508","0.5983331799507141,0.23539848625659943,-0.38957643508911133","0.29927846789360046,0.8325751423835754,-0.11976742744445801","0.4300937056541443,0.7496510744094849,0.0059224567376077175","0.35201168060302734,0.7591155767440796,-0.005375467240810394","0.43943676352500916,0.9919413328170776,-0.029717842116951942","0.3558139503002167,1.0025615692138672,-0.034294646233320236","0.45652100443840027,1.251893162727356,0.2514451742172241","0.35185685753822327,1.2423309087753296,0.21099607646465302","0.4564724862575531,1.2826485633850098,0.2718041241168976","0.35110414028167725,1.2693238258361816,0.23088301718235016","0.4587961733341217,1.3325533866882324,0.13559068739414215","0.36800965666770935,1.326262354850769,0.07992898672819138"
left,"0.38066354393959045,0.2886374890804291,-0.4182979166507721","0.3887651562690735,0.26421353220939636,-0.3962566554546356","0.394380658864975,0.26420116424560547,-0.396335244178772","0.39922836422920227,0.26422977447509766,-0.39639538526535034","0.37217140197753906,0.26366567611694336,-0.3992471396923065","0.3669333755970001,0.263423353433609,-0.39924266934394836","0.36255761981010437,0.2633008658885956,-0.3992878198623657","0.40472501516342163,0.27470386028289795,-0.2459125965833664","0.3564293086528778,0.2740646004676819,-0.25983741879463196","0.39073094725608826,0.3144594430923462,-0.3609769642353058","0.36926501989364624,0.31519728899002075,-0.36478254199028015","0.44678542017936707,0.39186787605285645,-0.11910967528820038","0.31380918622016907,0.4285072386264801,-0.15968824923038483","0.5359156131744385,0.38622885942459106,-0.12609554827213287","0.29518693685531616,0.6243105530738831,-0.08882154524326324","0.5984914898872375,0.2721918821334839,-0.24411208927631378","0.2869208753108978,0.7960220575332642,-0.1444133222103119","0.6106340289115906,0.22226682305335999,-0.2787681221961975","0.2800707221031189,0.845099151134491,-0.1524868905544281","0.6065531969070435,0.2152116894721985,-0.3016311526298523","0.29098081588745117,0.8489720821380615,-0.1999818980693817","0.6019219756126404,0.23545344173908234,-0.25875094532966614","0.2975109815597534,0.8325629830360413,-0.1618606299161911","0.42822501063346863,0.7496108412742615,0.00677220756188035","0.35061585903167725,0.7591034770011902,-0.006297373212873936","0.4371132254600525,0.9914273619651794,-0.03089287132024765","0.3553216755390167,1.0014311075210571,-0.030002322047948837","0.4552278518676758,1.2287031412124634,0.25720134377479553","0.35261839628219604,1.2175151109695435,0.2505195438861847","0.45420530438423157,1.2550426721572876,0.27922382950782776","0.3524208068847656,1.238242268562317,0.27599936723709106","0.4593026340007782,1.3039010763168335,0.14971919357776642","0.3665470480918884,1.295977234840393,0.13690784573554993"
