gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
1.0,"0.23499992489814758,0.4977089464664459,3.4472341781111027e-07","0.2619919776916504,0.45825862884521484,-0.016475625336170197","0.2792874574661255,0.4093402624130249,-0.024650083854794502","0.29118284583091736,0.3736545443534851,-0.03209641948342323","0.30857670307159424,0.3576449155807495,-0.03912951797246933","0.2355661392211914,0.3277868628501892,-0.0107452142983675","0.2371857762336731,0.25911468267440796,-0.019929662346839905","0.238236665725708,0.21836373209953308,-0.028192315250635147","0.23933249711990356,0.18404093384742737,-0.03397146984934807","0.21421082317829132,0.3345474302768707,-0.009893824346363544","0.2061302810907364,0.26606959104537964,-0.01590416394174099","0.20266248285770416,0.2247411608695984,-0.02206305041909218","0.20116686820983887,0.19215765595436096,-0.0266908947378397","0.1971624791622162,0.3543270230293274,-0.0113243218511343","0.1847953051328659,0.2995479106903076,-0.01741236448287964","0.1795317381620407,0.2657291293144226,-0.022613052278757095","0.17674890160560608,0.23719492554664612,-0.02625449001789093","0.1837087720632553,0.3864039182662964,-0.014748535118997097","0.16551992297172546,0.35630783438682556,-0.020367508754134178","0.15415307879447937,0.3369905650615692,-0.02251182682812214","0.14484751224517822,0.31806766986846924,-0.02359757386147976"
1.0,"0.23741403222084045,0.4993669390678406,3.47615070950269e-07","0.2639363706111908,0.4600646197795868,-0.015169253572821617","0.2813849449157715,0.41154026985168457,-0.02278485707938671","0.29545021057128906,0.37544792890548706,-0.029976505786180496","0.31389597058296204,0.35836800932884216,-0.0367744117975235","0.23754367232322693,0.3286275565624237,-0.007749122567474842","0.23887242376804352,0.261881023645401,-0.015908965840935707","0.24043205380439758,0.2222326695919037,-0.023945793509483337","0.2426336109638214,0.18783822655677795,-0.02965792641043663","0.2167084962129593,0.33587199449539185,-0.007254787255078554","0.20936647057533264,0.26955121755599976,-0.011708206497132778","0.20731018483638763,0.22928321361541748,-0.017015885561704636","0.20749308168888092,0.1971665620803833,-0.021232472732663155","0.20006877183914185,0.3556950092315674,-0.009143264964222908","0.18865074217319489,0.3011673092842102,-0.013481462374329567","0.1836262345314026,0.2670615613460541,-0.01777256280183792","0.18153664469718933,0.23802390694618225,-0.02107938565313816","0.18671251833438873,0.38772669434547424,-0.013098790310323238","0.16914203763008118,0.35715252161026,-0.01687915250658989","0.1587544083595276,0.3370630443096161,-0.01797426864504814","0.15079578757286072,0.316945344209671,-0.018613118678331375"
1.0,"0.24016191065311432,0.4998568892478943,3.5168616818737064e-07","0.270643949508667,0.4582657217979431,-0.01477805431932211","0.29134291410446167,0.40708842873573303,-0.02087710238993168","0.3093474805355072,0.372363418340683,-0.026607021689414978","0.32967060804367065,0.3559413552284241,-0.03201393038034439","0.24166695773601532,0.32923659682273865,-0.0058959899470210075","0.242976114153862,0.26159361004829407,-0.012178938835859299","0.24427907168865204,0.22208817303180695,-0.018704652786254883","0.246038556098938,0.18830642104148865,-0.023391831666231155","0.2201506793498993,0.33729425072669983,-0.00463483901694417","0.21242427825927734,0.27212631702423096,-0.00735532445833087","0.20945583283901215,0.23281142115592957,-0.011615986935794353","0.2084730863571167,0.20225432515144348,-0.015164061449468136","0.20323503017425537,0.35717636346817017,-0.00579805439338088","0.19129082560539246,0.3045749068260193,-0.008695305325090885","0.1858593374490738,0.27277225255966187,-0.013044808991253376","0.18284305930137634,0.2455565333366394,-0.01645924150943756","0.1897321343421936,0.38811632990837097,-0.009037763811647892","0.17127355933189392,0.36106055974960327,-0.012309453450143337","0.15960443019866943,0.34244415163993835,-0.014053422026336193","0.15022403001785278,0.32351547479629517,-0.015111833810806274"
1.0,"0.24591213464736938,0.49983587861061096,3.3297388313258125e-07","0.27820074558258057,0.45763280987739563,-0.01535562239587307","0.3021612763404846,0.40461456775665283,-0.021944932639598846","0.3232647180557251,0.36929917335510254,-0.028247281908988953","0.3461817502975464,0.35250425338745117,-0.034561168402433395","0.2492797076702118,0.3316938579082489,-0.007673400919884443","0.2504855990409851,0.26466837525367737,-0.014631752856075764","0.2507760226726532,0.2257397621870041,-0.021548666059970856","0.2505001425743103,0.19255726039409637,-0.026763934642076492","0.22631269693374634,0.3398018479347229,-0.006854870356619358","0.21672022342681885,0.2752498388290405,-0.01137943658977747","0.21146583557128906,0.2360522449016571,-0.017295468598604202","0.2071971893310547,0.20546968281269073,-0.022006263956427574","0.20850123465061188,0.3600979745388031,-0.008342106826603413","0.19352996349334717,0.30930233001708984,-0.013336488977074623","0.18582481145858765,0.27751848101615906,-0.019662972539663315","0.17994153499603271,0.2499767243862152,-0.024273162707686424","0.1949343979358673,0.39074867963790894,-0.011753624305129051","0.17439600825309753,0.3647376000881195,-0.01702260784804821","0.16102290153503418,0.34730181097984314,-0.0202307291328907","0.14962348341941833,0.32895681262016296,-0.02224298007786274"
1.0,"0.24739281833171844,0.5022955536842346,3.157341552650905e-07","0.2805110216140747,0.4585135281085968,-0.017324374988675117","0.30693110823631287,0.40642741322517395,-0.02574198693037033","0.32987430691719055,0.371345192193985,-0.03390916809439659","0.3529073894023895,0.35221999883651733,-0.04208710789680481","0.25256776809692383,0.33237436413764954,-0.009762533940374851","0.2533484101295471,0.26597487926483154,-0.018521327525377274","0.2530420124530792,0.2261020839214325,-0.02703896351158619","0.25194332003593445,0.1916114091873169,-0.03334736451506615","0.22884389758110046,0.33966946601867676,-0.008725281804800034","0.21740348637104034,0.27648210525512695,-0.01456507295370102","0.2106616050004959,0.23695191740989685,-0.021140797063708305","0.2043038308620453,0.20456057786941528,-0.026384787634015083","0.21100808680057526,0.3593137562274933,-0.01021498627960682","0.1944078803062439,0.3109629154205322,-0.016042981296777725","0.18538251519203186,0.2796534299850464,-0.021739108487963676","0.17776089906692505,0.2513243854045868,-0.02593786083161831","0.198322594165802,0.38941943645477295,-0.014001861214637756","0.17717082798480988,0.3643277883529663,-0.019672941416502","0.16321402788162231,0.3474590480327606,-0.022396305575966835","0.15097001194953918,0.32983678579330444,-0.024020105600357056"
1.0,"0.249005988240242,0.5019174218177795,2.7814320446850616e-07","0.28181028366088867,0.4589192867279053,-0.017381902784109116","0.3078097999095917,0.40486833453178406,-0.026254625990986824","0.33148348331451416,0.37051132321357727,-0.03503229469060898","0.3545345366001129,0.3576430678367615,-0.04414691403508186","0.2569396495819092,0.3324440121650696,-0.01203323807567358","0.2559228539466858,0.2670622766017914,-0.022111842408776283","0.25425419211387634,0.2283075451850891,-0.0316137820482254","0.25202614068984985,0.19496288895606995,-0.038791295140981674","0.2328338772058487,0.3383622467517853,-0.011858365498483181","0.21983452141284943,0.2748531997203827,-0.019243130460381508","0.211440309882164,0.23593340814113617,-0.027162423357367516","0.2032957673072815,0.2049080729484558,-0.03347334638237953","0.21456235647201538,0.35683491826057434,-0.014057706110179424","0.1964993178844452,0.3066890239715576,-0.02125774323940277","0.18632954359054565,0.27551761269569397,-0.028202246874570847","0.17731480300426483,0.24757063388824463,-0.03334791585803032","0.201945960521698,0.38603079319000244,-0.01852480322122574","0.17915305495262146,0.35999709367752075,-0.025287067517638206","0.1639573574066162,0.34369972348213196,-0.02892342209815979","0.15036171674728394,0.32692375779151917,-0.03137668967247009"
1.0,"0.25012442469596863,0.4995712637901306,2.3616958344518935e-07","0.2815983295440674,0.45843809843063354,-0.015363258309662342","0.30594760179519653,0.4075074791908264,-0.023498909547924995","0.3280091881752014,0.3735123872756958,-0.031877387315034866","0.3484867215156555,0.3602709472179413,-0.040519870817661285","0.2570870518684387,0.3311571776866913,-0.010659178718924522","0.25610408186912537,0.26620247960090637,-0.020251067355275154","0.2542470395565033,0.2279307097196579,-0.029089922085404396","0.25135189294815063,0.19500073790550232,-0.03587185591459274","0.23477618396282196,0.33517733216285706,-0.011246795766055584","0.22164639830589294,0.2706076502799988,-0.01869971677660942","0.21261589229106903,0.2324667125940323,-0.026178909465670586","0.20314034819602966,0.2029878795146942,-0.03207853436470032","0.21806512773036957,0.35185763239860535,-0.01401736494153738","0.19904835522174835,0.3001140356063843,-0.021340621635317802","0.18789611756801605,0.2701670527458191,-0.028061890974640846","0.177468404173851,0.24404050409793854,-0.03298790007829666","0.20666353404521942,0.3790797293186188,-0.018809569999575615","0.18284764885902405,0.35205012559890747,-0.025853782892227173","0.1670714020729065,0.33551812171936035,-0.029750794172286987","0.15293358266353607,0.31977027654647827,-0.032333988696336746"
1.0,"0.2518804967403412,0.4969513416290283,2.0507670228653296e-07","0.2808181643486023,0.4581487476825714,-0.012225665152072906","0.3024502992630005,0.40877994894981384,-0.01825818419456482","0.32164204120635986,0.3755306303501129,-0.024924786761403084","0.3408166468143463,0.3640928268432617,-0.031777989119291306","0.25649940967559814,0.3280406892299652,-0.005364075768738985","0.25526759028434753,0.2638396620750427,-0.013102256692945957","0.25229036808013916,0.22604340314865112,-0.02061920240521431","0.2484419047832489,0.19449946284294128,-0.026629317551851273","0.236480250954628,0.3312017321586609,-0.006871980614960194","0.22160013020038605,0.2665356695652008,-0.013266325928270817","0.21129488945007324,0.22879858314990997,-0.020455852150917053","0.2007618099451065,0.20022638142108917,-0.02606297843158245","0.22202621400356293,0.34646856784820557,-0.010396549478173256","0.20212633907794952,0.29430243372917175,-0.01718711480498314","0.18972846865653992,0.26386594772338867,-0.02432950772345066","0.17806442081928253,0.23815929889678955,-0.02943446673452854","0.21239158511161804,0.3716282844543457,-0.015569807030260563","0.18813544511795044,0.34391775727272034,-0.022614898160099983","0.17250633239746094,0.32623612880706787,-0.027040565386414528","0.1586141288280487,0.3096967041492462,-0.029897034168243408"
1.0,"0.254116415977478,0.48693394660949707,1.9952284446844715e-07","0.2811591625213623,0.4548490643501282,-0.00974589679390192","0.2998456358909607,0.4077392518520355,-0.014829971827566624","0.31627196073532104,0.37385135889053345,-0.02082582376897335","0.3329960107803345,0.3662837743759155,-0.027243584394454956","0.25688502192497253,0.32408928871154785,-0.005316493567079306","0.25605809688568115,0.2605981230735779,-0.012776338495314121","0.25330594182014465,0.2228594720363617,-0.019955521449446678","0.2492799162864685,0.1911061853170395,-0.025913460180163383","0.2386329472064972,0.32656243443489075,-0.008141422644257545","0.2235691398382187,0.2620241045951843,-0.014900809153914452","0.21329905092716217,0.22296753525733948,-0.022242989391088486","0.2024233043193817,0.19350966811180115,-0.027940673753619194","0.22560371458530426,0.3412661552429199,-0.012535084038972855","0.20498454570770264,0.28848111629486084,-0.019904257729649544","0.1915636658668518,0.25720131397247314,-0.027209611609578133","0.17865069210529327,0.23157507181167603,-0.032303787767887115","0.21716344356536865,0.36632946133613586,-0.018197638913989067","0.19365517795085907,0.33641910552978516,-0.02583804354071617","0.1785276234149933,0.3171139061450958,-0.030447257682681084","0.16497865319252014,0.2990151643753052,-0.03338092193007469"
1.0,"0.25329047441482544,0.48287642002105713,1.8266956658408162e-07","0.27737584710121155,0.4526055157184601,-0.007302993908524513","0.2939719259738922,0.4095357656478882,-0.012058401480317116","0.3084833025932312,0.3792150616645813,-0.018281370401382446","0.3248438239097595,0.3697379529476166,-0.02498495765030384","0.2561916708946228,0.3222859501838684,-0.002700350945815444","0.25462087988853455,0.2597804069519043,-0.009829227812588215","0.25172871351242065,0.22263717651367188,-0.016987714916467667","0.2479974627494812,0.19091297686100006,-0.022956131026148796","0.24000589549541473,0.3240049481391907,-0.006914588622748852","0.22488434612751007,0.25921157002449036,-0.01341054867953062","0.21435564756393433,0.21981798112392426,-0.020952412858605385","0.20360803604125977,0.18962982296943665,-0.0267739687114954","0.2282925248146057,0.337782621383667,-0.012541189789772034","0.20754264295101166,0.2851242125034332,-0.019617775455117226","0.1936354637145996,0.25274360179901123,-0.0266849547624588","0.18061192333698273,0.22620514035224915,-0.031617701053619385","0.2204309105873108,0.3618581295013428,-0.019225863739848137","0.19794723391532898,0.3302920162677765,-0.026434727013111115","0.18349790573120117,0.30981433391571045,-0.03045136108994484","0.17062413692474365,0.29120203852653503,-0.032941047102212906"
1.0,"0.252664715051651,0.483162522315979,1.036227388340194e-07","0.2742421329021454,0.454104483127594,-0.001113528967835009","0.2872253954410553,0.4088340401649475,-0.00242049852386117","0.2984426021575928,0.381283700466156,-0.0061746882274746895","0.31359776854515076,0.37221136689186096,-0.010672043077647686","0.2561841607093811,0.3217819929122925,0.0030258316546678543","0.25391313433647156,0.25968971848487854,-0.002459780778735876","0.2506801187992096,0.22347599267959595,-0.008127839304506779","0.2473400980234146,0.1929166316986084,-0.01319478452205658","0.24272951483726501,0.32216426730155945,-0.0037970165722072124","0.22667434811592102,0.2559204697608948,-0.009406079538166523","0.21566009521484375,0.2177431434392929,-0.015942519530653954","0.20531272888183594,0.18866588175296783,-0.021094169467687607","0.23270639777183533,0.3341715633869171,-0.011642795987427235","0.21234063804149628,0.27927544713020325,-0.017716705799102783","0.1988442987203598,0.24609503149986267,-0.0238251481205225","0.18642255663871765,0.2194259613752365,-0.02840450033545494","0.22567808628082275,0.35670024156570435,-0.02005944401025772","0.20585432648658752,0.3214174211025238,-0.026443012058734894","0.19334033131599426,0.2989118695259094,-0.030033214017748833","0.18154524266719818,0.2798880934715271,-0.03256143257021904"
1.0,"0.2511255443096161,0.48711588978767395,5.9488300507837266e-08","0.27175477147102356,0.4551225006580353,0.004361168015748262","0.28124865889549255,0.4095766842365265,0.0059410217218101025","0.28938978910446167,0.3820280134677887,0.004048183094710112","0.3025261461734772,0.3714606761932373,0.0011411677114665508","0.2529990077018738,0.3228302299976349,0.008812067098915577","0.24998441338539124,0.25798287987709045,0.00450541265308857","0.24697701632976532,0.2204650640487671,-0.00019004424393642694","0.2445070445537567,0.18888115882873535,-0.004617269150912762","0.24267400801181793,0.3224546015262604,-0.0005109224584884942","0.2249366194009781,0.25506529211997986,-0.005223146639764309","0.21381859481334686,0.21428346633911133,-0.011408839374780655","0.2041589319705963,0.18211674690246582,-0.01651395857334137","0.2348848432302475,0.3339647948741913,-0.010577388107776642","0.21321110427379608,0.2779582738876343,-0.015754567459225655","0.20003676414489746,0.24340826272964478,-0.021240361034870148","0.18771401047706604,0.21434873342514038,-0.025785570964217186","0.22969800233840942,0.3567589521408081,-0.020832637324929237","0.21114107966423035,0.3190990090370178,-0.02674659714102745","0.20002557337284088,0.2950071692466736,-0.03014826588332653","0.18870986998081207,0.273110568523407,-0.03284657001495361"
1.0,"0.24749517440795898,0.4857257604598999,1.365055908308932e-07","0.27031055092811584,0.45505210757255554,-0.004706953652203083","0.28617918491363525,0.4100036919116974,-0.00853404775261879","0.2997146546840668,0.37924569845199585,-0.014369923621416092","0.3164006173610687,0.36885619163513184,-0.020795922726392746","0.25393736362457275,0.32030028104782104,0.00039355913759209216","0.25139668583869934,0.25642839074134827,-0.006597286555916071","0.24822522699832916,0.2191791534423828,-0.013775958679616451","0.24526634812355042,0.18662752211093903,-0.019749917089939117","0.23939742147922516,0.3211602568626404,-0.0052112084813416","0.22409026324748993,0.25478827953338623,-0.011600229889154434","0.2136354297399521,0.21510176360607147,-0.019347799941897392","0.20380114018917084,0.18315578997135162,-0.025449713692069054","0.22789371013641357,0.3334330916404724,-0.012146804481744766","0.20836976170539856,0.2784786522388458,-0.018709756433963776","0.1954207718372345,0.2442554235458374,-0.02515490911900997","0.18357352912425995,0.2160022258758545,-0.02989738993346691","0.21913421154022217,0.35594332218170166,-0.02002990059554577","0.19895906746387482,0.3187893331050873,-0.02616839110851288","0.18649083375930786,0.2952005863189697,-0.029346076771616936","0.1751539707183838,0.2745141088962555,-0.03152688220143318"
1.0,"0.24523192644119263,0.4851251244544983,2.1190534482684598e-07","0.27320459485054016,0.45382145047187805,-0.009269954636693","0.29383912682533264,0.40899643301963806,-0.013853296637535095","0.31177133321762085,0.37846797704696655,-0.019512511789798737","0.32950374484062195,0.3698943257331848,-0.025439292192459106","0.252413272857666,0.3198825418949127,-0.0020642427261918783","0.2543148100376129,0.2574445307254791,-0.008693606592714787","0.2535209357738495,0.21991252899169922,-0.015754995867609978","0.2515842318534851,0.18820498883724213,-0.021553311496973038","0.23381783068180084,0.3206242322921753,-0.005090462509542704","0.2222740352153778,0.2546752095222473,-0.01081685908138752","0.21426182985305786,0.2144174873828888,-0.017875026911497116","0.20577876269817352,0.18444201350212097,-0.023291965946555138","0.21987150609493256,0.33409395813941956,-0.009908357635140419","0.20279228687286377,0.2780385911464691,-0.01671907678246498","0.19140499830245972,0.24475279450416565,-0.02393708936870098","0.18069538474082947,0.21767248213291168,-0.028818849474191666","0.2100161612033844,0.35847389698028564,-0.016012072563171387","0.18864864110946655,0.32408779859542847,-0.02355003170669079","0.17425721883773804,0.30230969190597534,-0.02799205295741558","0.1614346206188202,0.2824997007846832,-0.030597040429711342"
1.0,"0.24236606061458588,0.4902121424674988,2.750627174918918e-07","0.2755340039730072,0.4550413191318512,-0.01245043333619833","0.29929229617118835,0.407770574092865,-0.01819962076842785","0.3198500871658325,0.3754059970378876,-0.02441028505563736","0.34005698561668396,0.3675103187561035,-0.030762171372771263","0.25282081961631775,0.32287663221359253,-0.004397590644657612","0.25573524832725525,0.2592199444770813,-0.011163326911628246","0.2556073069572449,0.22044731676578522,-0.018419770523905754","0.2534644305706024,0.1880919486284256,-0.024287082254886627","0.23095256090164185,0.32521355152130127,-0.005769679322838783","0.22095069289207458,0.2593463659286499,-0.011269980110228062","0.2139875888824463,0.21894018352031708,-0.018284687772393227","0.2061292976140976,0.18844270706176758,-0.023605387657880783","0.21417638659477234,0.3402867615222931,-0.009200266562402248","0.19745121896266937,0.2858634293079376,-0.015651410445570946","0.18741375207901,0.2517154812812805,-0.023094795644283295","0.17782112956047058,0.223131462931633,-0.028044968843460083","0.2021518051624298,0.36594679951667786,-0.014223243109881878","0.180092453956604,0.3331022262573242,-0.021157119423151016","0.16576054692268372,0.3119841516017914,-0.02548917569220066","0.15321730077266693,0.2917504906654358,-0.027983352541923523"
1.0,"0.23937982320785522,0.49475058913230896,3.132982158149389e-07","0.27342870831489563,0.45764079689979553,-0.015682492405176163","0.29979953169822693,0.4086851477622986,-0.022935567423701286","0.3224934935569763,0.37504592537879944,-0.03005300834774971","0.34439557790756226,0.36754098534584045,-0.03725507855415344","0.2512770891189575,0.32365089654922485,-0.00791797786951065","0.2542994022369385,0.25743499398231506,-0.015325685031712055","0.25463807582855225,0.21808171272277832,-0.022806433960795403","0.2529868483543396,0.1845901608467102,-0.028674326837062836","0.22753019630908966,0.32667845487594604,-0.0076343039982020855","0.21758638322353363,0.26087531447410583,-0.0130797503516078","0.21122902631759644,0.22094042599201202,-0.019683215767145157","0.20412404835224152,0.18970882892608643,-0.02474832348525524","0.20917749404907227,0.3429414629936218,-0.00961465947329998","0.19290004670619965,0.2890547513961792,-0.015649745240807533","0.18335871398448944,0.2560763359069824,-0.02253958396613598","0.17434751987457275,0.22763945162296295,-0.027249114587903023","0.19558453559875488,0.37023061513900757,-0.013524825684726238","0.17383582890033722,0.3388216495513916,-0.019846973940730095","0.15972065925598145,0.3187788724899292,-0.02368120290338993","0.14737343788146973,0.2988765835762024,-0.02587115950882435"
1.0,"0.2357347458600998,0.5003467202186584,3.354554678480781e-07","0.2704060971736908,0.46031472086906433,-0.016953881829977036","0.29803818464279175,0.41121363639831543,-0.02493836171925068","0.3222159445285797,0.3768482506275177,-0.03285275772213936","0.34586262702941895,0.36929699778556824,-0.040882498025894165","0.24776780605316162,0.3286166787147522,-0.007373339496552944","0.251448392868042,0.2611347436904907,-0.015124035067856312","0.25284329056739807,0.22119103372097015,-0.023291435092687607","0.25289812684059143,0.18648014962673187,-0.0295090451836586","0.22379444539546967,0.3321765661239624,-0.006726308260113001","0.2150927037000656,0.26519155502319336,-0.011797881685197353","0.20981472730636597,0.22469407320022583,-0.018425095826387405","0.20393799245357513,0.19166994094848633,-0.023651713505387306","0.2047037035226822,0.3490554392337799,-0.008630940690636635","0.19026675820350647,0.29464754462242126,-0.013980528339743614","0.1826268583536148,0.2617011070251465,-0.02003302238881588","0.17570924758911133,0.2321656048297882,-0.02433169074356556","0.18953858315944672,0.377043217420578,-0.012798292562365532","0.16873519122600555,0.3452870845794678,-0.017885863780975342","0.15569740533828735,0.32576659321784973,-0.020440369844436646","0.14443670213222504,0.30667877197265625,-0.021910257637500763"
1.0,"0.23388729989528656,0.5051340460777283,3.5258742059340875e-07","0.26795271039009094,0.46327435970306396,-0.017806939780712128","0.29578784108161926,0.4135686755180359,-0.026382170617580414","0.3201410472393036,0.3780292868614197,-0.034792203456163406","0.3444715142250061,0.36544856429100037,-0.04319608584046364","0.2446334809064865,0.33130699396133423,-0.007095852866768837","0.24883759021759033,0.26319122314453125,-0.01494394801557064","0.250772625207901,0.22241756319999695,-0.02334299124777317","0.25171512365341187,0.1871882826089859,-0.029617084190249443","0.22113074362277985,0.33508211374282837,-0.006146497093141079","0.21331429481506348,0.26704466342926025,-0.011076435446739197","0.2085854560136795,0.2255226969718933,-0.01769275777041912","0.2039237767457962,0.19199763238430023,-0.022833431139588356","0.20238564908504486,0.3517898619174957,-0.007918721996247768","0.1884349286556244,0.2967072129249573,-0.013072258792817593","0.18151548504829407,0.2626716196537018,-0.018622715026140213","0.17607036232948303,0.2325550615787506,-0.022580353543162346","0.18755505979061127,0.38010862469673157,-0.012113263830542564","0.16723555326461792,0.34914401173591614,-0.016873974353075027","0.1544923484325409,0.3284282982349396,-0.018945081159472466","0.14409016072750092,0.3082599639892578,-0.020061878487467766"
1.0,"0.23079299926757812,0.5017575621604919,3.6987628959650465e-07","0.26425352692604065,0.46198955178260803,-0.018965085968375206","0.29232990741729736,0.4139553904533386,-0.02852640114724636","0.31662893295288086,0.3800681233406067,-0.03772643208503723","0.3411520719528198,0.36867108941078186,-0.04694614186882973","0.24187995493412018,0.3320937752723694,-0.009278101846575737","0.24636904895305634,0.26453834772109985,-0.0180205050855875","0.24854272603988647,0.22419856488704681,-0.02706015110015869","0.2498522251844406,0.1888343244791031,-0.03374476730823517","0.21861310303211212,0.33630526065826416,-0.007947755977511406","0.21173763275146484,0.26925402879714966,-0.013632502406835556","0.2083221822977066,0.22811093926429749,-0.020657464861869812","0.20516791939735413,0.1944262683391571,-0.026224805042147636","0.19986627995967865,0.35316866636276245,-0.009372211061418056","0.18677425384521484,0.2992744743824005,-0.01486983522772789","0.18118464946746826,0.2658120393753052,-0.02041417919099331","0.17727401852607727,0.23593458533287048,-0.0245103407651186","0.18463769555091858,0.38203364610671997,-0.013329545967280865","0.16579806804656982,0.35077470541000366,-0.017788928002119064","0.1540631651878357,0.33030855655670166,-0.019595259800553322","0.14448776841163635,0.3104473352432251,-0.02078464813530445"
1.0,"0.2280896008014679,0.507491946220398,3.9646062077736133e-07","0.2616177499294281,0.4661601483821869,-0.017868321388959885","0.28910818696022034,0.4175889492034912,-0.026334479451179504","0.31309178471565247,0.3836602568626404,-0.03462519124150276","0.3381938338279724,0.3721756339073181,-0.042725540697574615","0.23924072086811066,0.3332998752593994,-0.004823479801416397","0.2441980093717575,0.26531898975372314,-0.011805667541921139","0.24691101908683777,0.22457338869571686,-0.019731421023607254","0.2493186593055725,0.18967293202877045,-0.025481058284640312","0.2163705825805664,0.3376759886741638,-0.0032683340832591057","0.2112295776605606,0.2708589434623718,-0.006552417762577534","0.20892924070358276,0.22972378134727478,-0.012072280049324036","0.20740586519241333,0.19665400683879852,-0.016476884484291077","0.19768548011779785,0.35463574528694153,-0.004677001852542162","0.18648554384708405,0.3003593981266022,-0.00816622469574213","0.18222977221012115,0.26680904626846313,-0.012496856972575188","0.17979446053504944,0.23769187927246094,-0.015682682394981384","0.18186046183109283,0.3838205635547638,-0.008671104907989502","0.16494008898735046,0.35229983925819397,-0.011635052971541882","0.15435099601745605,0.33195406198501587,-0.012485838495194912","0.14568012952804565,0.31284841895103455,-0.012814437970519066"
1.0,"0.22671785950660706,0.5087988376617432,4.0010561974668235e-07","0.258671373128891,0.4660680592060089,-0.016279231756925583","0.28439074754714966,0.4178965091705322,-0.0238638948649168","0.3072580099105835,0.3838250935077667,-0.031383536756038666","0.3307475447654724,0.37165719270706177,-0.03856772929430008","0.23582975566387177,0.335016667842865,-0.0029488829895853996","0.23980626463890076,0.266724169254303,-0.0093386210501194","0.24229677021503448,0.22608692944049835,-0.01677868887782097","0.24488107860088348,0.19074489176273346,-0.022114289924502373","0.2141847163438797,0.3395669758319855,-0.0016033423598855734","0.2101288139820099,0.27279630303382874,-0.004100301768630743","0.20889125764369965,0.23218707740306854,-0.009074668399989605","0.20891515910625458,0.19963602721691132,-0.013103838078677654","0.1961812824010849,0.35636988282203674,-0.0031079459004104137","0.1859453022480011,0.3027392327785492,-0.005675320979207754","0.1827358454465866,0.2697954773902893,-0.009202778339385986","0.18191179633140564,0.24249610304832458,-0.011872545816004276","0.18052667379379272,0.3849809467792511,-0.007078106515109539","0.16397970914840698,0.35406365990638733,-0.00892793107777834","0.1543196588754654,0.334054172039032,-0.008940374478697777","0.14716282486915588,0.31613999605178833,-0.00870833732187748"
1.0,"0.22717516124248505,0.5075113773345947,3.558820651505812e-07","0.2559863030910492,0.4673638939857483,-0.016710082069039345","0.2780701220035553,0.42044252157211304,-0.02478983625769615","0.2967011332511902,0.3854638934135437,-0.03235263749957085","0.3165537714958191,0.3682597875595093,-0.03964763879776001","0.23090368509292603,0.33631694316864014,-0.007304654456675053","0.23202276229858398,0.2694864869117737,-0.015209249220788479","0.2336156666278839,0.22990337014198303,-0.023341413587331772","0.2359057515859604,0.19475969672203064,-0.029168691486120224","0.2115807682275772,0.3424871563911438,-0.006119651719927788","0.20715844631195068,0.27662762999534607,-0.010065989568829536","0.20763736963272095,0.23743383586406708,-0.01556168682873249","0.2099923938512802,0.20537807047367096,-0.020232081413269043","0.19538789987564087,0.36174023151397705,-0.007606946863234043","0.1870003640651703,0.30768001079559326,-0.01183620560914278","0.1850568652153015,0.27562499046325684,-0.015983911231160164","0.18549221754074097,0.24869590997695923,-0.019218819215893745","0.18100164830684662,0.39274290204048157,-0.011384709738194942","0.1653236746788025,0.3592853844165802,-0.015081296674907207","0.15649965405464172,0.3389667570590973,-0.016031058505177498","0.14962247014045715,0.3212236166000366,-0.016576452180743217"
1.0,"0.22710853815078735,0.505982518196106,3.8346922792698024e-07","0.2555221617221832,0.46967431902885437,-0.01815078593790531","0.2760067582130432,0.4208860397338867,-0.026559552177786827","0.2927994132041931,0.3853221833705902,-0.03385400399565697","0.31243231892585754,0.37020036578178406,-0.040727052837610245","0.22951599955558777,0.3397178649902344,-0.010028613731265068","0.22953547537326813,0.27124685049057007,-0.01872105710208416","0.23087283968925476,0.2292654812335968,-0.027323871850967407","0.23336288332939148,0.19311323761940002,-0.03325476869940758","0.21095603704452515,0.3460630178451538,-0.007811310235410929","0.20642581582069397,0.28050634264945984,-0.01206139475107193","0.20672103762626648,0.24062564969062805,-0.017725763842463493","0.2100369930267334,0.20920994877815247,-0.022325826808810234","0.19519895315170288,0.36488184332847595,-0.0081466780975461","0.18862704932689667,0.30934417247772217,-0.011983436532318592","0.18825452029705048,0.27644601464271545,-0.01573489047586918","0.19109275937080383,0.24921929836273193,-0.018731070682406425","0.18075120449066162,0.395492285490036,-0.010882144793868065","0.1678009331226349,0.3637324869632721,-0.013424886390566826","0.16153696179389954,0.34404030442237854,-0.013585447333753109","0.15790337324142456,0.3263756334781647,-0.013703196309506893"
